CountryName,CountryCode,IndicatorCode,Value,Value Description,Year
Ecuador,EC,NE.TRD.GNFS.ZS,29.915273689661003,Trade (% of GDP),1981-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,35.0250095913135,Trade (% of GDP),1980-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,36.0795817670218,Trade (% of GDP),1979-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,33.2958288169454,Trade (% of GDP),1978-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,34.442210237290205,Trade (% of GDP),1977-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,34.013904273157394,Trade (% of GDP),1976-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,35.4050500448307,Trade (% of GDP),1975-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,41.404370100132,Trade (% of GDP),1974-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,34.537634740314004,Trade (% of GDP),1973-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,27.9579897376635,Trade (% of GDP),1972-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,27.2705147299212,Trade (% of GDP),1971-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,22.4512535597798,Trade (% of GDP),1970-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,20.6053027076117,Trade (% of GDP),1969-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,24.960373010949898,Trade (% of GDP),1968-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,22.1387791434791,Trade (% of GDP),1967-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,21.600069188619297,Trade (% of GDP),1966-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,19.2701382788243,Trade (% of GDP),1965-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,35.7205242971012,Trade (% of GDP),1964-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,35.1557806742687,Trade (% of GDP),1963-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,38.443567721458294,Trade (% of GDP),1962-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,36.9474081754908,Trade (% of GDP),1961-01-01
Ecuador,EC,NE.TRD.GNFS.ZS,36.340385534036606,Trade (% of GDP),1960-01-01
India,IN,AG.LND.AGRI.ZS,60.4064994164517,Agricultural land (% of land area),2016-01-01
India,IN,AG.LND.AGRI.ZS,60.4064994164517,Agricultural land (% of land area),2015-01-01
India,IN,AG.LND.AGRI.ZS,60.4064994164517,Agricultural land (% of land area),2014-01-01
India,IN,AG.LND.AGRI.ZS,60.410535485455,Agricultural land (% of land area),2013-01-01
India,IN,AG.LND.AGRI.ZS,60.42062565796329,Agricultural land (% of land area),2012-01-01
India,IN,AG.LND.AGRI.ZS,60.4300431523044,Agricultural land (% of land area),2011-01-01
India,IN,AG.LND.AGRI.ZS,60.3974182611942,Agricultural land (% of land area),2010-01-01
India,IN,AG.LND.AGRI.ZS,60.563906107581396,Agricultural land (% of land area),2009-01-01
India,IN,AG.LND.AGRI.ZS,60.459304652578496,Agricultural land (% of land area),2008-01-01
India,IN,AG.LND.AGRI.ZS,60.413226198123894,Agricultural land (% of land area),2007-01-01
India,IN,AG.LND.AGRI.ZS,60.5094191760365,Agricultural land (% of land area),2006-01-01
India,IN,AG.LND.AGRI.ZS,60.5834137744308,Agricultural land (% of land area),2005-01-01
India,IN,AG.LND.AGRI.ZS,60.6671622062499,Agricultural land (% of land area),2004-01-01
India,IN,AG.LND.AGRI.ZS,60.6247834817149,Agricultural land (% of land area),2003-01-01
India,IN,AG.LND.AGRI.ZS,60.7293849367178,Agricultural land (% of land area),2002-01-01
India,IN,AG.LND.AGRI.ZS,60.70483218361421,Agricultural land (% of land area),2001-01-01
India,IN,AG.LND.AGRI.ZS,60.86896565641621,Agricultural land (% of land area),2000-01-01
India,IN,AG.LND.AGRI.ZS,60.884437254262295,Agricultural land (% of land area),1999-01-01
India,IN,AG.LND.AGRI.ZS,60.8349954089715,Agricultural land (% of land area),1998-01-01
India,IN,AG.LND.AGRI.ZS,60.8709836909178,Agricultural land (% of land area),1997-01-01
India,IN,AG.LND.AGRI.ZS,60.739138770142496,Agricultural land (% of land area),1996-01-01
India,IN,AG.LND.AGRI.ZS,60.8588754839079,Agricultural land (% of land area),1995-01-01
India,IN,AG.LND.AGRI.ZS,60.9752488068371,Agricultural land (% of land area),1994-01-01
India,IN,AG.LND.AGRI.ZS,61.0058556634457,Agricultural land (% of land area),1993-01-01
India,IN,AG.LND.AGRI.ZS,60.9799575540076,Agricultural land (% of land area),1992-01-01
India,IN,AG.LND.AGRI.ZS,61.0744688365022,Agricultural land (% of land area),1991-01-01
India,IN,AG.LND.AGRI.ZS,61.0162821750376,Agricultural land (% of land area),1990-01-01
India,IN,AG.LND.AGRI.ZS,61.045880014395294,Agricultural land (% of land area),1989-01-01
India,IN,AG.LND.AGRI.ZS,60.90798099011501,Agricultural land (% of land area),1988-01-01
India,IN,AG.LND.AGRI.ZS,61.0600062559069,Agricultural land (% of land area),1987-01-01
India,IN,AG.LND.AGRI.ZS,60.9419512375597,Agricultural land (% of land area),1986-01-01
India,IN,AG.LND.AGRI.ZS,60.991729421934004,Agricultural land (% of land area),1985-01-01
India,IN,AG.LND.AGRI.ZS,61.0293993992984,Agricultural land (% of land area),1984-01-01
India,IN,AG.LND.AGRI.ZS,60.696423706524,Agricultural land (% of land area),1983-01-01
India,IN,AG.LND.AGRI.ZS,60.8003524833596,Agricultural land (% of land area),1982-01-01
India,IN,AG.LND.AGRI.ZS,60.67590702242371,Agricultural land (% of land area),1981-01-01
India,IN,AG.LND.AGRI.ZS,60.632519280638,Agricultural land (% of land area),1980-01-01
India,IN,AG.LND.AGRI.ZS,60.736111718390006,Agricultural land (% of land area),1979-01-01
India,IN,AG.LND.AGRI.ZS,60.74014778739329,Agricultural land (% of land area),1978-01-01
India,IN,AG.LND.AGRI.ZS,60.403472364699205,Agricultural land (% of land area),1977-01-01
India,IN,AG.LND.AGRI.ZS,60.422980031548605,Agricultural land (% of land area),1976-01-01
India,IN,AG.LND.AGRI.ZS,60.438115290311096,Agricultural land (% of land area),1975-01-01
India,IN,AG.LND.AGRI.ZS,60.2995435878635,Agricultural land (% of land area),1974-01-01
India,IN,AG.LND.AGRI.ZS,60.1209475344664,Agricultural land (% of land area),1973-01-01
India,IN,AG.LND.AGRI.ZS,59.8501945721599,Agricultural land (% of land area),1972-01-01
India,IN,AG.LND.AGRI.ZS,59.8068068303741,Agricultural land (% of land area),1971-01-01
India,IN,AG.LND.AGRI.ZS,59.8858465150226,Agricultural land (% of land area),1970-01-01
India,IN,AG.LND.AGRI.ZS,59.798398353283794,Agricultural land (% of land area),1969-01-01
India,IN,AG.LND.AGRI.ZS,59.99078430910911,Agricultural land (% of land area),1968-01-01
India,IN,AG.LND.AGRI.ZS,59.803443439538,Agricultural land (% of land area),1967-01-01
India,IN,AG.LND.AGRI.ZS,59.710277513377896,Agricultural land (% of land area),1966-01-01
India,IN,AG.LND.AGRI.ZS,59.59154981686339,Agricultural land (% of land area),1965-01-01
India,IN,AG.LND.AGRI.ZS,59.435152142984506,Agricultural land (% of land area),1964-01-01
India,IN,AG.LND.AGRI.ZS,59.247474934329794,Agricultural land (% of land area),1963-01-01
India,IN,AG.LND.AGRI.ZS,59.3577941537541,Agricultural land (% of land area),1962-01-01
India,IN,AG.LND.AGRI.ZS,58.8431953558299,Agricultural land (% of land area),1961-01-01
India,IN,AG.LND.AGRI.ZS,58.8431953558299,Agricultural land (% of land area),1960-01-01
India,IN,SP.DYN.CBRT.IN,19.658,"Birth rate, crude (per 1,000 people)",2016-01-01
India,IN,SP.DYN.CBRT.IN,19.658,"Birth rate, crude (per 1,000 people)",2015-01-01
India,IN,SP.DYN.CBRT.IN,19.952,"Birth rate, crude (per 1,000 people)",2014-01-01
India,IN,SP.DYN.CBRT.IN,20.291,"Birth rate, crude (per 1,000 people)",2013-01-01
India,IN,SP.DYN.CBRT.IN,20.679000000000002,"Birth rate, crude (per 1,000 people)",2012-01-01
India,IN,SP.DYN.CBRT.IN,21.116,"Birth rate, crude (per 1,000 people)",2011-01-01
India,IN,SP.DYN.CBRT.IN,21.595,"Birth rate, crude (per 1,000 people)",2010-01-01
India,IN,SP.DYN.CBRT.IN,22.103,"Birth rate, crude (per 1,000 people)",2009-01-01
India,IN,SP.DYN.CBRT.IN,22.625,"Birth rate, crude (per 1,000 people)",2008-01-01
India,IN,SP.DYN.CBRT.IN,23.144000000000002,"Birth rate, crude (per 1,000 people)",2007-01-01
India,IN,SP.DYN.CBRT.IN,23.653000000000002,"Birth rate, crude (per 1,000 people)",2006-01-01
India,IN,SP.DYN.CBRT.IN,24.146,"Birth rate, crude (per 1,000 people)",2005-01-01
India,IN,SP.DYN.CBRT.IN,24.622,"Birth rate, crude (per 1,000 people)",2004-01-01
India,IN,SP.DYN.CBRT.IN,25.087,"Birth rate, crude (per 1,000 people)",2003-01-01
India,IN,SP.DYN.CBRT.IN,25.546999999999997,"Birth rate, crude (per 1,000 people)",2002-01-01
India,IN,SP.DYN.CBRT.IN,26.004,"Birth rate, crude (per 1,000 people)",2001-01-01
India,IN,SP.DYN.CBRT.IN,26.459,"Birth rate, crude (per 1,000 people)",2000-01-01
India,IN,SP.DYN.CBRT.IN,26.910999999999998,"Birth rate, crude (per 1,000 people)",1999-01-01
India,IN,SP.DYN.CBRT.IN,27.365,"Birth rate, crude (per 1,000 people)",1998-01-01
India,IN,SP.DYN.CBRT.IN,27.822,"Birth rate, crude (per 1,000 people)",1997-01-01
India,IN,SP.DYN.CBRT.IN,28.285999999999998,"Birth rate, crude (per 1,000 people)",1996-01-01
India,IN,SP.DYN.CBRT.IN,28.766,"Birth rate, crude (per 1,000 people)",1995-01-01
India,IN,SP.DYN.CBRT.IN,29.267,"Birth rate, crude (per 1,000 people)",1994-01-01
India,IN,SP.DYN.CBRT.IN,29.794,"Birth rate, crude (per 1,000 people)",1993-01-01
India,IN,SP.DYN.CBRT.IN,30.343000000000004,"Birth rate, crude (per 1,000 people)",1992-01-01
India,IN,SP.DYN.CBRT.IN,30.912,"Birth rate, crude (per 1,000 people)",1991-01-01
India,IN,SP.DYN.CBRT.IN,31.498,"Birth rate, crude (per 1,000 people)",1990-01-01
India,IN,SP.DYN.CBRT.IN,32.095,"Birth rate, crude (per 1,000 people)",1989-01-01
India,IN,SP.DYN.CBRT.IN,32.694,"Birth rate, crude (per 1,000 people)",1988-01-01
India,IN,SP.DYN.CBRT.IN,33.281,"Birth rate, crude (per 1,000 people)",1987-01-01
India,IN,SP.DYN.CBRT.IN,33.844,"Birth rate, crude (per 1,000 people)",1986-01-01
India,IN,SP.DYN.CBRT.IN,34.366,"Birth rate, crude (per 1,000 people)",1985-01-01
India,IN,SP.DYN.CBRT.IN,34.828,"Birth rate, crude (per 1,000 people)",1984-01-01
India,IN,SP.DYN.CBRT.IN,35.227,"Birth rate, crude (per 1,000 people)",1983-01-01
India,IN,SP.DYN.CBRT.IN,35.565,"Birth rate, crude (per 1,000 people)",1982-01-01
India,IN,SP.DYN.CBRT.IN,35.85,"Birth rate, crude (per 1,000 people)",1981-01-01
India,IN,SP.DYN.CBRT.IN,36.098,"Birth rate, crude (per 1,000 people)",1980-01-01
India,IN,SP.DYN.CBRT.IN,36.334,"Birth rate, crude (per 1,000 people)",1979-01-01
India,IN,SP.DYN.CBRT.IN,36.58,"Birth rate, crude (per 1,000 people)",1978-01-01
India,IN,SP.DYN.CBRT.IN,36.852,"Birth rate, crude (per 1,000 people)",1977-01-01
India,IN,SP.DYN.CBRT.IN,37.156,"Birth rate, crude (per 1,000 people)",1976-01-01
India,IN,SP.DYN.CBRT.IN,37.491,"Birth rate, crude (per 1,000 people)",1975-01-01
India,IN,SP.DYN.CBRT.IN,37.842,"Birth rate, crude (per 1,000 people)",1974-01-01
India,IN,SP.DYN.CBRT.IN,38.193000000000005,"Birth rate, crude (per 1,000 people)",1973-01-01
India,IN,SP.DYN.CBRT.IN,38.529,"Birth rate, crude (per 1,000 people)",1972-01-01
India,IN,SP.DYN.CBRT.IN,38.847,"Birth rate, crude (per 1,000 people)",1971-01-01
India,IN,SP.DYN.CBRT.IN,39.15,"Birth rate, crude (per 1,000 people)",1970-01-01
India,IN,SP.DYN.CBRT.IN,39.446999999999996,"Birth rate, crude (per 1,000 people)",1969-01-01
India,IN,SP.DYN.CBRT.IN,39.747,"Birth rate, crude (per 1,000 people)",1968-01-01
India,IN,SP.DYN.CBRT.IN,40.056999999999995,"Birth rate, crude (per 1,000 people)",1967-01-01
India,IN,SP.DYN.CBRT.IN,40.374,"Birth rate, crude (per 1,000 people)",1966-01-01
India,IN,SP.DYN.CBRT.IN,40.696,"Birth rate, crude (per 1,000 people)",1965-01-01
India,IN,SP.DYN.CBRT.IN,41.013000000000005,"Birth rate, crude (per 1,000 people)",1964-01-01
India,IN,SP.DYN.CBRT.IN,41.317,"Birth rate, crude (per 1,000 people)",1963-01-01
India,IN,SP.DYN.CBRT.IN,41.602,"Birth rate, crude (per 1,000 people)",1962-01-01
India,IN,SP.DYN.CBRT.IN,41.865,"Birth rate, crude (per 1,000 people)",1961-01-01
India,IN,SP.DYN.CBRT.IN,42.107,"Birth rate, crude (per 1,000 people)",1960-01-01
India,IN,SP.POP.DPND,51.863907214471396,Age dependency ratio (% of working-age population),2016-01-01
India,IN,SP.POP.DPND,52.4488720494761,Age dependency ratio (% of working-age population),2015-01-01
India,IN,SP.POP.DPND,53.141939537224594,Age dependency ratio (% of working-age population),2014-01-01
India,IN,SP.POP.DPND,53.9160848729117,Age dependency ratio (% of working-age population),2013-01-01
India,IN,SP.POP.DPND,54.734075472445795,Age dependency ratio (% of working-age population),2012-01-01
India,IN,SP.POP.DPND,55.5326691454681,Age dependency ratio (% of working-age population),2011-01-01
India,IN,SP.POP.DPND,56.2685320359445,Age dependency ratio (% of working-age population),2010-01-01
India,IN,SP.POP.DPND,57.1148188118548,Age dependency ratio (% of working-age population),2009-01-01
India,IN,SP.POP.DPND,57.922776925191,Age dependency ratio (% of working-age population),2008-01-01
India,IN,SP.POP.DPND,58.695402555915095,Age dependency ratio (% of working-age population),2007-01-01
India,IN,SP.POP.DPND,59.4427996296152,Age dependency ratio (% of working-age population),2006-01-01
India,IN,SP.POP.DPND,60.161427372972206,Age dependency ratio (% of working-age population),2005-01-01
India,IN,SP.POP.DPND,61.0476315136517,Age dependency ratio (% of working-age population),2004-01-01
India,IN,SP.POP.DPND,61.921902954710205,Age dependency ratio (% of working-age population),2003-01-01
India,IN,SP.POP.DPND,62.7715664107301,Age dependency ratio (% of working-age population),2002-01-01
India,IN,SP.POP.DPND,63.5752642055027,Age dependency ratio (% of working-age population),2001-01-01
India,IN,SP.POP.DPND,64.30950544605851,Age dependency ratio (% of working-age population),2000-01-01
India,IN,SP.POP.DPND,65.2900491068107,Age dependency ratio (% of working-age population),1999-01-01
India,IN,SP.POP.DPND,66.2410376119616,Age dependency ratio (% of working-age population),1998-01-01
India,IN,SP.POP.DPND,67.1346794798728,Age dependency ratio (% of working-age population),1997-01-01
India,IN,SP.POP.DPND,67.9363116656579,Age dependency ratio (% of working-age population),1996-01-01
India,IN,SP.POP.DPND,68.6232608468202,Age dependency ratio (% of working-age population),1995-01-01
India,IN,SP.POP.DPND,69.4765825690854,Age dependency ratio (% of working-age population),1994-01-01
India,IN,SP.POP.DPND,70.2004605929387,Age dependency ratio (% of working-age population),1993-01-01
India,IN,SP.POP.DPND,70.79504477885379,Age dependency ratio (% of working-age population),1992-01-01
India,IN,SP.POP.DPND,71.2926988878967,Age dependency ratio (% of working-age population),1991-01-01
India,IN,SP.POP.DPND,71.7112620124215,Age dependency ratio (% of working-age population),1990-01-01
India,IN,SP.POP.DPND,72.34587379794459,Age dependency ratio (% of working-age population),1989-01-01
India,IN,SP.POP.DPND,72.9333753244565,Age dependency ratio (% of working-age population),1988-01-01
India,IN,SP.POP.DPND,73.4323256390379,Age dependency ratio (% of working-age population),1987-01-01
India,IN,SP.POP.DPND,73.7453026968493,Age dependency ratio (% of working-age population),1986-01-01
India,IN,SP.POP.DPND,73.79120274420829,Age dependency ratio (% of working-age population),1985-01-01
India,IN,SP.POP.DPND,74.258948197304,Age dependency ratio (% of working-age population),1984-01-01
India,IN,SP.POP.DPND,74.58053086473001,Age dependency ratio (% of working-age population),1983-01-01
India,IN,SP.POP.DPND,74.78259638681651,Age dependency ratio (% of working-age population),1982-01-01
India,IN,SP.POP.DPND,74.9312203582667,Age dependency ratio (% of working-age population),1981-01-01
India,IN,SP.POP.DPND,75.0584735637928,Age dependency ratio (% of working-age population),1980-01-01
India,IN,SP.POP.DPND,75.59406206911841,Age dependency ratio (% of working-age population),1979-01-01
India,IN,SP.POP.DPND,76.1481641362706,Age dependency ratio (% of working-age population),1978-01-01
India,IN,SP.POP.DPND,76.6637180664188,Age dependency ratio (% of working-age population),1977-01-01
India,IN,SP.POP.DPND,77.0377597758615,Age dependency ratio (% of working-age population),1976-01-01
India,IN,SP.POP.DPND,77.1893398431446,Age dependency ratio (% of working-age population),1975-01-01
India,IN,SP.POP.DPND,77.8248370167431,Age dependency ratio (% of working-age population),1974-01-01
India,IN,SP.POP.DPND,78.31115095423159,Age dependency ratio (% of working-age population),1973-01-01
India,IN,SP.POP.DPND,78.6604025516306,Age dependency ratio (% of working-age population),1972-01-01
India,IN,SP.POP.DPND,78.9240783260529,Age dependency ratio (% of working-age population),1971-01-01
India,IN,SP.POP.DPND,79.1075473825391,Age dependency ratio (% of working-age population),1970-01-01
India,IN,SP.POP.DPND,79.73531081966591,Age dependency ratio (% of working-age population),1969-01-01
India,IN,SP.POP.DPND,80.39782085599991,Age dependency ratio (% of working-age population),1968-01-01
India,IN,SP.POP.DPND,80.945180414843,Age dependency ratio (% of working-age population),1967-01-01
India,IN,SP.POP.DPND,81.0954668117021,Age dependency ratio (% of working-age population),1966-01-01
India,IN,SP.POP.DPND,80.6601216880433,Age dependency ratio (% of working-age population),1965-01-01
India,IN,SP.POP.DPND,80.5149235458757,Age dependency ratio (% of working-age population),1964-01-01
India,IN,SP.POP.DPND,79.82713602974991,Age dependency ratio (% of working-age population),1963-01-01
India,IN,SP.POP.DPND,78.7344405703472,Age dependency ratio (% of working-age population),1962-01-01
India,IN,SP.POP.DPND,77.5722323365275,Age dependency ratio (% of working-age population),1961-01-01
India,IN,SP.POP.DPND,76.5595379460258,Age dependency ratio (% of working-age population),1960-01-01
India,IN,NE.EXP.GNFS.ZS,19.176473523474698,Exports of goods and services (% of GDP),2016-01-01
India,IN,NE.EXP.GNFS.ZS,19.9432566075042,Exports of goods and services (% of GDP),2015-01-01
India,IN,NE.EXP.GNFS.ZS,23.0093350287075,Exports of goods and services (% of GDP),2014-01-01
India,IN,NE.EXP.GNFS.ZS,25.430861300482,Exports of goods and services (% of GDP),2013-01-01
India,IN,NE.EXP.GNFS.ZS,24.5344306614108,Exports of goods and services (% of GDP),2012-01-01
India,IN,NE.EXP.GNFS.ZS,24.540411319563397,Exports of goods and services (% of GDP),2011-01-01
India,IN,NE.EXP.GNFS.ZS,22.590445904116503,Exports of goods and services (% of GDP),2010-01-01
India,IN,NE.EXP.GNFS.ZS,20.6155600918863,Exports of goods and services (% of GDP),2009-01-01
India,IN,NE.EXP.GNFS.ZS,24.267433062729996,Exports of goods and services (% of GDP),2008-01-01
India,IN,NE.EXP.GNFS.ZS,21.0075932523044,Exports of goods and services (% of GDP),2007-01-01
India,IN,NE.EXP.GNFS.ZS,21.664199212280398,Exports of goods and services (% of GDP),2006-01-01
India,IN,NE.EXP.GNFS.ZS,19.824365875212397,Exports of goods and services (% of GDP),2005-01-01
India,IN,NE.EXP.GNFS.ZS,18.0467464474965,Exports of goods and services (% of GDP),2004-01-01
India,IN,NE.EXP.GNFS.ZS,15.104951215485801,Exports of goods and services (% of GDP),2003-01-01
India,IN,NE.EXP.GNFS.ZS,14.414240364298001,Exports of goods and services (% of GDP),2002-01-01
India,IN,NE.EXP.GNFS.ZS,12.690313411947,Exports of goods and services (% of GDP),2001-01-01
India,IN,NE.EXP.GNFS.ZS,13.1337805581569,Exports of goods and services (% of GDP),2000-01-01
India,IN,NE.EXP.GNFS.ZS,11.572375846809098,Exports of goods and services (% of GDP),1999-01-01
India,IN,NE.EXP.GNFS.ZS,11.1342252169754,Exports of goods and services (% of GDP),1998-01-01
India,IN,NE.EXP.GNFS.ZS,10.803030113747699,Exports of goods and services (% of GDP),1997-01-01
India,IN,NE.EXP.GNFS.ZS,10.4942720904004,Exports of goods and services (% of GDP),1996-01-01
India,IN,NE.EXP.GNFS.ZS,10.9578908269575,Exports of goods and services (% of GDP),1995-01-01
India,IN,NE.EXP.GNFS.ZS,9.99196554719515,Exports of goods and services (% of GDP),1994-01-01
India,IN,NE.EXP.GNFS.ZS,9.937532173895509,Exports of goods and services (% of GDP),1993-01-01
India,IN,NE.EXP.GNFS.ZS,8.935827505566259,Exports of goods and services (% of GDP),1992-01-01
India,IN,NE.EXP.GNFS.ZS,8.583478180869019,Exports of goods and services (% of GDP),1991-01-01
India,IN,NE.EXP.GNFS.ZS,7.12745017151666,Exports of goods and services (% of GDP),1990-01-01
India,IN,NE.EXP.GNFS.ZS,7.08983919592646,Exports of goods and services (% of GDP),1989-01-01
India,IN,NE.EXP.GNFS.ZS,6.098623583022599,Exports of goods and services (% of GDP),1988-01-01
India,IN,NE.EXP.GNFS.ZS,5.663460576444369,Exports of goods and services (% of GDP),1987-01-01
India,IN,NE.EXP.GNFS.ZS,5.25081127894385,Exports of goods and services (% of GDP),1986-01-01
India,IN,NE.EXP.GNFS.ZS,5.30975744379299,Exports of goods and services (% of GDP),1985-01-01
India,IN,NE.EXP.GNFS.ZS,6.34941252729331,Exports of goods and services (% of GDP),1984-01-01
India,IN,NE.EXP.GNFS.ZS,5.89895744000615,Exports of goods and services (% of GDP),1983-01-01
India,IN,NE.EXP.GNFS.ZS,6.04615822512264,Exports of goods and services (% of GDP),1982-01-01
India,IN,NE.EXP.GNFS.ZS,5.99838836761016,Exports of goods and services (% of GDP),1981-01-01
India,IN,NE.EXP.GNFS.ZS,6.204051027743749,Exports of goods and services (% of GDP),1980-01-01
India,IN,NE.EXP.GNFS.ZS,6.8205474058649,Exports of goods and services (% of GDP),1979-01-01
India,IN,NE.EXP.GNFS.ZS,6.38116649653659,Exports of goods and services (% of GDP),1978-01-01
India,IN,NE.EXP.GNFS.ZS,6.450231099960769,Exports of goods and services (% of GDP),1977-01-01
India,IN,NE.EXP.GNFS.ZS,6.75675893878404,Exports of goods and services (% of GDP),1976-01-01
India,IN,NE.EXP.GNFS.ZS,5.706388143124911,Exports of goods and services (% of GDP),1975-01-01
India,IN,NE.EXP.GNFS.ZS,4.88207710819158,Exports of goods and services (% of GDP),1974-01-01
India,IN,NE.EXP.GNFS.ZS,4.25297893074129,Exports of goods and services (% of GDP),1973-01-01
India,IN,NE.EXP.GNFS.ZS,4.069800601887049,Exports of goods and services (% of GDP),1972-01-01
India,IN,NE.EXP.GNFS.ZS,3.70573154399163,Exports of goods and services (% of GDP),1971-01-01
India,IN,NE.EXP.GNFS.ZS,3.8225660490660798,Exports of goods and services (% of GDP),1970-01-01
India,IN,NE.EXP.GNFS.ZS,3.75285910514886,Exports of goods and services (% of GDP),1969-01-01
India,IN,NE.EXP.GNFS.ZS,4.08120086799565,Exports of goods and services (% of GDP),1968-01-01
India,IN,NE.EXP.GNFS.ZS,4.076829410101049,Exports of goods and services (% of GDP),1967-01-01
India,IN,NE.EXP.GNFS.ZS,4.1860707931517895,Exports of goods and services (% of GDP),1966-01-01
India,IN,NE.EXP.GNFS.ZS,3.34221988944031,Exports of goods and services (% of GDP),1965-01-01
India,IN,NE.EXP.GNFS.ZS,3.7646904609762997,Exports of goods and services (% of GDP),1964-01-01
India,IN,NE.EXP.GNFS.ZS,4.32547279977723,Exports of goods and services (% of GDP),1963-01-01
India,IN,NE.EXP.GNFS.ZS,4.21277302424343,Exports of goods and services (% of GDP),1962-01-01
India,IN,NE.EXP.GNFS.ZS,4.34879810440548,Exports of goods and services (% of GDP),1961-01-01
India,IN,NE.EXP.GNFS.ZS,4.5100447573394105,Exports of goods and services (% of GDP),1960-01-01
India,IN,NY.GDP.MKTP.CD,2263522518124.03,GDP (current US$),2016-01-01
India,IN,NY.GDP.MKTP.CD,2111751098184.5,GDP (current US$),2015-01-01
India,IN,NY.GDP.MKTP.CD,2035393459980.06,GDP (current US$),2014-01-01
India,IN,NY.GDP.MKTP.CD,1856722121394.42,GDP (current US$),2013-01-01
India,IN,NY.GDP.MKTP.CD,1827637859136.23,GDP (current US$),2012-01-01
India,IN,NY.GDP.MKTP.CD,1823049927772.05,GDP (current US$),2011-01-01
India,IN,NY.GDP.MKTP.CD,1656617073124.71,GDP (current US$),2010-01-01
India,IN,NY.GDP.MKTP.CD,1323940295874.06,GDP (current US$),2009-01-01
India,IN,NY.GDP.MKTP.CD,1186952757636.11,GDP (current US$),2008-01-01
India,IN,NY.GDP.MKTP.CD,1201111768410.27,GDP (current US$),2007-01-01
India,IN,NY.GDP.MKTP.CD,920316529729.7471,GDP (current US$),2006-01-01
India,IN,NY.GDP.MKTP.CD,808901077222.8391,GDP (current US$),2005-01-01
India,IN,NY.GDP.MKTP.CD,699688852930.276,GDP (current US$),2004-01-01
India,IN,NY.GDP.MKTP.CD,599592902016.345,GDP (current US$),2003-01-01
India,IN,NY.GDP.MKTP.CD,508068952065.901,GDP (current US$),2002-01-01
India,IN,NY.GDP.MKTP.CD,478965491060.771,GDP (current US$),2001-01-01
India,IN,NY.GDP.MKTP.CD,462146799337.698,GDP (current US$),2000-01-01
India,IN,NY.GDP.MKTP.CD,452699998386.914,GDP (current US$),1999-01-01
India,IN,NY.GDP.MKTP.CD,415730874171.13,GDP (current US$),1998-01-01
India,IN,NY.GDP.MKTP.CD,410320300470.28296,GDP (current US$),1997-01-01
India,IN,NY.GDP.MKTP.CD,387656017798.596,GDP (current US$),1996-01-01
India,IN,NY.GDP.MKTP.CD,355475984177.451,GDP (current US$),1995-01-01
India,IN,NY.GDP.MKTP.CD,322909902308.89197,GDP (current US$),1994-01-01
India,IN,NY.GDP.MKTP.CD,275570363431.902,GDP (current US$),1993-01-01
India,IN,NY.GDP.MKTP.CD,284363884080.101,GDP (current US$),1992-01-01
India,IN,NY.GDP.MKTP.CD,266502281094.117,GDP (current US$),1991-01-01
India,IN,NY.GDP.MKTP.CD,316697337894.513,GDP (current US$),1990-01-01
India,IN,NY.GDP.MKTP.CD,292093308319.64197,GDP (current US$),1989-01-01
India,IN,NY.GDP.MKTP.CD,292632656262.687,GDP (current US$),1988-01-01
India,IN,NY.GDP.MKTP.CD,275311425331.64,GDP (current US$),1987-01-01
India,IN,NY.GDP.MKTP.CD,245664654062.87302,GDP (current US$),1986-01-01
India,IN,NY.GDP.MKTP.CD,229410293759.071,GDP (current US$),1985-01-01
India,IN,NY.GDP.MKTP.CD,209328156800.867,GDP (current US$),1984-01-01
India,IN,NY.GDP.MKTP.CD,215350771428.33102,GDP (current US$),1983-01-01
India,IN,NY.GDP.MKTP.CD,198037712681.605,GDP (current US$),1982-01-01
India,IN,NY.GDP.MKTP.CD,190909548789.76898,GDP (current US$),1981-01-01
India,IN,NY.GDP.MKTP.CD,183839864649.15,GDP (current US$),1980-01-01
India,IN,NY.GDP.MKTP.CD,150950826964.424,GDP (current US$),1979-01-01
India,IN,NY.GDP.MKTP.CD,135468782808.69,GDP (current US$),1978-01-01
India,IN,NY.GDP.MKTP.CD,119866746574.408,GDP (current US$),1977-01-01
India,IN,NY.GDP.MKTP.CD,101346972433.934,GDP (current US$),1976-01-01
